time,open,high,low,close,volume
2026-04-13 12:35:00,4713.98,4715.92,4709.07,4711.39,1615
2026-04-13 12:40:00,4711.39,4716.48,4710.67,4715.85,1425
2026-04-13 12:45:00,4715.85,4722.37,4715.54,4721.27,1479
2026-04-13 12:50:00,4721.27,4724.87,4719.53,4723.64,1512
2026-04-13 12:55:00,4723.65,4725.2,4720.69,4723.59,1466
2026-04-13 13:00:00,4723.59,4729.34,4722.93,4727.15,2164
2026-04-13 13:05:00,4727.14,4730.53,4726.81,4728.37,1987
2026-04-13 13:10:00,4728.42,4736.15,4726.09,4734.35,1973
2026-04-13 13:15:00,4734.37,4737.47,4732.11,4735.36,1690
2026-04-13 13:20:00,4735.36,4735.81,4729.01,4731.0,1616
2026-04-13 13:25:00,4730.85,4734.38,4730.1,4733.4,1735
2026-04-13 13:30:00,4733.39,4737.37,4730.97,4733.79,2245
2026-04-13 13:35:00,4733.79,4734.89,4727.07,4727.29,2123
2026-04-13 13:40:00,4727.21,4730.5,4724.62,4726.97,2190
2026-04-13 13:45:00,4726.99,4740.37,4722.68,4739.39,2385
2026-04-13 13:50:00,4739.88,4744.57,4721.51,4726.53,2764
2026-04-13 13:55:00,4726.59,4731.97,4722.65,4730.63,2372
2026-04-13 14:00:00,4730.56,4731.21,4720.66,4724.28,2437
2026-04-13 14:05:00,4724.29,4727.75,4721.21,4725.34,2291
2026-04-13 14:10:00,4725.26,4728.78,4723.97,4727.32,2248
2026-04-13 14:15:00,4727.44,4728.09,4717.01,4718.46,2238
2026-04-13 14:20:00,4718.46,4721.5,4709.55,4717.26,2479
2026-04-13 14:25:00,4717.35,4717.66,4713.15,4715.47,2315
2026-04-13 14:30:00,4715.43,4720.24,4708.87,4719.92,2121
2026-04-13 14:35:00,4719.93,4720.44,4715.14,4719.18,1947
2026-04-13 14:40:00,4719.15,4722.64,4717.43,4721.78,1752
2026-04-13 14:45:00,4721.78,4723.45,4714.86,4715.32,1940
2026-04-13 14:50:00,4715.32,4715.79,4710.3,4714.18,2109
2026-04-13 14:55:00,4714.19,4720.37,4711.78,4719.12,1988
2026-04-13 15:00:00,4719.08,4719.83,4705.93,4707.66,2337
2026-04-13 15:05:00,4707.61,4708.69,4700.52,4705.48,2295
2026-04-13 15:10:00,4705.51,4710.18,4703.45,4707.67,2055
2026-04-13 15:15:00,4707.67,4711.49,4706.35,4706.66,1953
2026-04-13 15:20:00,4706.79,4710.3,4704.56,4704.66,1854
2026-04-13 15:25:00,4704.6,4706.2,4703.06,4703.82,1997
2026-04-13 15:30:00,4703.84,4709.32,4702.31,4709.09,1738
2026-04-13 15:35:00,4709.12,4718.16,4709.12,4716.12,2109
2026-04-13 15:40:00,4716.16,4716.56,4711.26,4712.61,1656
2026-04-13 15:45:00,4712.62,4715.52,4710.9,4715.24,1497
2026-04-13 15:50:00,4715.25,4715.83,4712.36,4712.37,1408
2026-04-13 15:55:00,4712.37,4714.95,4712.09,4714.53,1396
2026-04-13 16:00:00,4714.52,4716.07,4710.31,4711.72,1396
2026-04-13 16:05:00,4711.72,4719.47,4709.35,4716.83,2169
2026-04-13 16:10:00,4716.84,4720.93,4715.36,4719.84,1743
2026-04-13 16:15:00,4719.94,4729.58,4718.92,4725.92,1921
2026-04-13 16:20:00,4725.91,4731.41,4722.5,4726.47,1846
2026-04-13 16:25:00,4726.48,4734.06,4726.4,4730.43,1948
2026-04-13 16:30:00,4730.39,4736.52,4728.67,4734.1,2335
2026-04-13 16:35:00,4734.02,4737.13,4732.31,4735.78,2157
2026-04-13 16:40:00,4735.73,4740.59,4730.15,4740.38,2414
2026-04-13 16:45:00,4740.39,4746.31,4736.59,4737.75,2250
2026-04-13 16:50:00,4737.77,4743.5,4735.2,4737.34,2078
2026-04-13 16:55:00,4737.34,4738.01,4732.28,4733.08,1667
2026-04-13 17:00:00,4733.08,4738.6,4733.08,4738.6,1512
2026-04-13 17:05:00,4738.58,4738.58,4725.57,4728.95,1697
2026-04-13 17:10:00,4728.93,4731.94,4728.76,4730.96,1516
2026-04-13 17:15:00,4730.96,4744.7,4729.73,4744.41,1524
2026-04-13 17:20:00,4744.4,4747.87,4741.51,4744.66,2089
2026-04-13 17:25:00,4744.68,4750.1,4742.9,4743.13,1884
2026-04-13 17:30:00,4743.09,4747.49,4742.88,4743.46,1642
2026-04-13 17:35:00,4743.45,4746.88,4743.29,4746.24,1236
2026-04-13 17:40:00,4746.24,4746.87,4742.69,4744.04,1081
2026-04-13 17:45:00,4744.04,4744.14,4737.21,4738.63,1143
2026-04-13 17:50:00,4738.62,4740.34,4727.47,4730.42,1641
2026-04-13 17:55:00,4730.28,4731.67,4728.88,4730.01,1273
2026-04-13 18:00:00,4730.02,4733.05,4729.36,4732.0,1267
2026-04-13 18:05:00,4731.99,4732.65,4729.01,4729.7,1249
2026-04-13 18:10:00,4729.7,4732.4,4729.44,4730.27,1338
2026-04-13 18:15:00,4730.29,4731.24,4724.79,4724.82,1652
2026-04-13 18:20:00,4724.8,4730.19,4724.66,4729.07,1389
2026-04-13 18:25:00,4729.05,4729.05,4723.49,4727.44,1396
2026-04-13 18:30:00,4727.34,4733.99,4726.89,4733.37,1524
2026-04-13 18:35:00,4733.34,4735.36,4731.32,4731.8,1204
2026-04-13 18:40:00,4731.81,4733.62,4730.92,4733.62,1123
2026-04-13 18:45:00,4733.62,4736.54,4733.6,4735.82,1374
2026-04-13 18:50:00,4735.84,4740.4,4734.18,4739.45,1365
2026-04-13 18:55:00,4739.42,4740.75,4737.35,4738.47,1398
2026-04-13 19:00:00,4738.4,4739.6,4735.35,4735.56,1568
2026-04-13 19:05:00,4735.56,4735.9,4730.72,4734.62,1414
2026-04-13 19:10:00,4734.63,4735.2,4732.49,4734.91,1319
2026-04-13 19:15:00,4734.9,4738.28,4734.89,4737.42,1059
2026-04-13 19:20:00,4737.42,4741.42,4737.17,4741.4,846
2026-04-13 19:25:00,4741.41,4744.03,4741.33,4743.27,936
2026-04-13 19:30:00,4743.27,4747.47,4742.75,4743.59,1245
2026-04-13 19:35:00,4743.59,4745.79,4741.64,4741.64,1107
2026-04-13 19:40:00,4741.6,4742.62,4739.12,4741.85,1188
2026-04-13 19:45:00,4741.7,4742.0,4739.46,4741.18,1129
2026-04-13 19:50:00,4741.2,4745.77,4741.2,4744.48,1682
2026-04-13 19:55:00,4744.71,4745.56,4739.67,4741.22,1706
2026-04-13 20:00:00,4741.17,4743.38,4739.85,4742.38,1099
2026-04-13 20:05:00,4742.39,4743.7,4741.88,4742.63,666
2026-04-13 20:10:00,4742.63,4744.14,4742.05,4742.49,517
2026-04-13 20:15:00,4742.49,4742.81,4741.51,4741.93,471
2026-04-13 20:20:00,4741.94,4743.84,4740.47,4740.76,542
2026-04-13 20:25:00,4740.76,4740.93,4738.53,4739.43,488
2026-04-13 20:30:00,4739.43,4740.65,4738.57,4739.6,464
2026-04-13 20:35:00,4739.58,4740.2,4738.57,4738.58,504
2026-04-13 20:40:00,4738.53,4740.09,4738.49,4739.95,416
2026-04-13 20:45:00,4739.95,4741.04,4738.63,4739.13,778
2026-04-13 20:50:00,4739.11,4741.42,4738.22,4740.86,498
2026-04-13 20:55:00,4740.84,4742.37,4740.13,4742.37,750
2026-04-13 22:00:00,4745.21,4755.88,4744.63,4746.83,1969
2026-04-13 22:05:00,4746.88,4750.89,4746.56,4748.23,947
2026-04-13 22:10:00,4748.23,4752.04,4747.6,4748.52,922
2026-04-13 22:15:00,4748.52,4749.7,4746.65,4748.71,837
2026-04-13 22:20:00,4748.67,4748.91,4746.18,4747.23,522
2026-04-13 22:25:00,4747.2,4748.91,4745.81,4748.83,419
2026-04-13 22:30:00,4748.83,4749.68,4746.99,4747.56,627
2026-04-13 22:35:00,4747.56,4749.39,4746.41,4748.0,513
2026-04-13 22:40:00,4748.0,4750.47,4747.89,4750.47,516
2026-04-13 22:45:00,4750.81,4753.16,4749.21,4751.04,820
2026-04-13 22:50:00,4751.02,4755.82,4751.02,4755.61,898
2026-04-13 22:55:00,4755.59,4759.65,4755.41,4758.04,1002
2026-04-13 23:00:00,4758.03,4765.13,4758.0,4764.45,1054
2026-04-13 23:05:00,4764.43,4765.54,4762.87,4764.96,1149
2026-04-13 23:10:00,4764.97,4765.73,4762.57,4763.05,1100
2026-04-13 23:15:00,4763.06,4763.55,4759.81,4760.56,815
2026-04-13 23:20:00,4760.59,4760.61,4757.78,4758.71,899
2026-04-13 23:25:00,4758.71,4758.84,4754.79,4755.44,931
2026-04-13 23:30:00,4755.45,4757.85,4754.5,4755.24,955
2026-04-13 23:35:00,4755.24,4760.05,4754.53,4759.79,788
2026-04-13 23:40:00,4759.8,4761.56,4759.27,4759.55,695
2026-04-13 23:45:00,4759.55,4761.72,4758.49,4758.5,709
2026-04-13 23:50:00,4758.52,4760.62,4756.71,4758.87,671
2026-04-13 23:55:00,4758.87,4758.89,4756.93,4757.62,805
2026-04-14 00:00:00,4757.67,4758.03,4751.64,4754.83,1502
2026-04-14 00:05:00,4754.83,4757.93,4753.75,4756.18,1566
2026-04-14 00:10:00,4756.18,4760.56,4755.65,4759.66,1333
2026-04-14 00:15:00,4759.66,4764.61,4759.66,4763.77,1484
2026-04-14 00:20:00,4763.87,4764.97,4761.53,4762.95,1226
2026-04-14 00:25:00,4763.02,4767.57,4759.71,4762.45,1379
2026-04-14 00:30:00,4762.48,4768.31,4761.59,4766.1,1462
2026-04-14 00:35:00,4766.12,4771.66,4765.5,4771.59,1093
2026-04-14 00:40:00,4771.57,4775.98,4769.89,4770.51,1568
2026-04-14 00:45:00,4770.45,4772.0,4768.62,4770.84,1015
2026-04-14 00:50:00,4770.85,4771.86,4769.06,4770.2,922
2026-04-14 00:55:00,4770.12,4772.07,4768.98,4769.92,1051
2026-04-14 01:00:00,4769.86,4771.02,4762.58,4768.0,2349
2026-04-14 01:05:00,4768.03,4776.85,4767.72,4775.52,2042
2026-04-14 01:10:00,4775.51,4776.97,4770.88,4776.04,1985
2026-04-14 01:15:00,4776.13,4776.49,4771.18,4771.88,1903
2026-04-14 01:20:00,4771.83,4773.92,4769.8,4770.67,1861
2026-04-14 01:25:00,4770.68,4774.88,4770.38,4770.52,1744
2026-04-14 01:30:00,4770.53,4771.29,4764.54,4766.14,1942
2026-04-14 01:35:00,4766.14,4769.98,4765.14,4768.43,1786
2026-04-14 01:40:00,4768.4,4773.28,4768.22,4773.03,1615
2026-04-14 01:45:00,4773.03,4773.85,4767.4,4768.11,1683
2026-04-14 01:50:00,4768.1,4768.89,4764.31,4765.09,1553
2026-04-14 01:55:00,4765.09,4767.12,4761.88,4765.0,1675
2026-04-14 02:00:00,4764.99,4766.84,4763.02,4766.02,1597
2026-04-14 02:05:00,4765.86,4771.27,4765.77,4769.11,1544
2026-04-14 02:10:00,4769.11,4770.54,4767.67,4768.02,1359
2026-04-14 02:15:00,4767.99,4772.54,4767.56,4771.35,1020
2026-04-14 02:20:00,4771.35,4771.47,4768.4,4769.54,610
2026-04-14 02:25:00,4769.51,4769.93,4768.67,4768.87,535
2026-04-14 02:30:00,4768.83,4768.87,4762.21,4767.33,1693
2026-04-14 02:35:00,4767.34,4769.6,4765.97,4768.1,1356
2026-04-14 02:40:00,4768.11,4772.83,4766.84,4772.4,1513
2026-04-14 02:45:00,4772.43,4776.93,4772.4,4775.93,1361
2026-04-14 02:50:00,4775.94,4777.07,4774.7,4774.7,1197
2026-04-14 02:55:00,4774.71,4776.17,4773.33,4775.25,1192
2026-04-14 03:00:00,4775.25,4775.66,4771.67,4772.49,1290
2026-04-14 03:05:00,4772.48,4773.25,4769.05,4769.09,1256
2026-04-14 03:10:00,4769.09,4771.03,4768.76,4769.19,1078
2026-04-14 03:15:00,4769.16,4769.98,4766.62,4769.87,1419
2026-04-14 03:20:00,4769.89,4771.46,4768.55,4768.65,1019
2026-04-14 03:25:00,4768.66,4768.87,4766.07,4768.5,1202
2026-04-14 03:30:00,4768.5,4769.75,4765.81,4767.61,765
2026-04-14 03:35:00,4767.61,4767.66,4766.56,4766.9,726
2026-04-14 03:40:00,4766.91,4768.72,4765.76,4767.73,919
2026-04-14 03:45:00,4767.72,4771.43,4767.6,4771.43,576
2026-04-14 03:50:00,4771.46,4772.01,4770.24,4771.5,800
2026-04-14 03:55:00,4771.53,4771.85,4767.54,4767.91,624
2026-04-14 04:00:00,4768.19,4770.47,4767.03,4768.25,679
2026-04-14 04:05:00,4768.25,4768.46,4767.68,4768.05,472
2026-04-14 04:10:00,4768.05,4769.1,4767.97,4768.81,407
2026-04-14 04:15:00,4768.81,4773.68,4768.62,4773.67,764
2026-04-14 04:20:00,4773.67,4775.36,4773.61,4774.27,884
2026-04-14 04:25:00,4774.5,4776.9,4774.3,4775.95,883
2026-04-14 04:30:00,4775.95,4776.28,4774.01,4774.15,767
2026-04-14 04:35:00,4774.15,4775.38,4771.45,4773.16,755
2026-04-14 04:40:00,4773.16,4773.59,4772.03,4773.5,720
2026-04-14 04:45:00,4773.47,4775.66,4772.65,4775.54,841
2026-04-14 04:50:00,4775.56,4775.95,4773.68,4774.58,789
2026-04-14 04:55:00,4774.58,4774.74,4773.73,4774.13,515
2026-04-14 05:00:00,4774.12,4774.26,4770.67,4772.55,815
2026-04-14 05:05:00,4772.55,4772.66,4767.12,4767.41,1010
2026-04-14 05:10:00,4767.4,4768.23,4763.33,4765.47,1461
2026-04-14 05:15:00,4765.48,4767.51,4764.93,4766.76,917
2026-04-14 05:20:00,4766.67,4768.11,4764.75,4764.75,690
2026-04-14 05:25:00,4764.77,4764.9,4761.62,4764.73,1126
2026-04-14 05:30:00,4764.74,4767.42,4760.46,4761.94,1939
2026-04-14 05:35:00,4761.94,4763.37,4758.34,4759.2,1673
2026-04-14 05:40:00,4759.19,4762.54,4758.01,4761.25,1674
2026-04-14 05:45:00,4761.09,4766.63,4759.3,4764.11,1534
2026-04-14 05:50:00,4764.11,4766.83,4761.57,4761.71,1482
2026-04-14 05:55:00,4761.71,4763.21,4759.87,4760.07,1243
2026-04-14 06:00:00,4760.09,4766.96,4760.09,4764.64,1597
2026-04-14 06:05:00,4764.63,4769.77,4764.31,4769.49,1439
2026-04-14 06:10:00,4769.49,4769.53,4765.09,4765.92,1070
2026-04-14 06:15:00,4765.97,4765.97,4763.42,4763.86,888
2026-04-14 06:20:00,4763.86,4767.31,4763.86,4765.03,937
2026-04-14 06:25:00,4764.99,4768.04,4764.52,4767.78,1309
2026-04-14 06:30:00,4767.76,4768.14,4764.7,4765.25,1266
2026-04-14 06:35:00,4765.24,4767.88,4764.37,4767.66,1136
2026-04-14 06:40:00,4767.65,4770.48,4767.37,4769.63,1198
2026-04-14 06:45:00,4769.64,4774.3,4768.93,4772.97,1528
2026-04-14 06:50:00,4772.96,4781.58,4771.07,4778.88,1660
2026-04-14 06:55:00,4778.88,4783.0,4778.66,4782.06,1900
2026-04-14 07:00:00,4782.17,4789.84,4781.08,4786.86,2100
2026-04-14 07:05:00,4786.84,4796.36,4786.81,4793.67,2042
2026-04-14 07:10:00,4793.63,4793.63,4786.2,4790.19,1952
2026-04-14 07:15:00,4790.18,4791.71,4784.42,4784.94,1674
2026-04-14 07:20:00,4784.95,4786.99,4772.17,4772.79,1744
2026-04-14 07:25:00,4772.8,4774.88,4767.94,4772.6,1987
2026-04-14 07:30:00,4772.72,4775.98,4772.38,4772.64,1421
2026-04-14 07:35:00,4772.64,4777.95,4771.87,4777.93,1065
2026-04-14 07:40:00,4777.93,4779.72,4774.27,4778.0,1164
2026-04-14 07:45:00,4777.99,4780.74,4777.38,4777.93,1306
2026-04-14 07:50:00,4777.89,4778.25,4774.17,4775.4,1638
2026-04-14 07:55:00,4775.4,4779.61,4773.92,4777.23,1141
2026-04-14 08:00:00,4777.22,4778.13,4774.33,4777.97,1374
2026-04-14 08:05:00,4777.88,4782.47,4777.81,4780.47,1450
2026-04-14 08:10:00,4780.47,4782.7,4777.96,4780.45,1427
2026-04-14 08:15:00,4780.45,4781.06,4777.82,4779.89,1376
2026-04-14 08:20:00,4779.87,4781.86,4775.85,4777.58,1436
2026-04-14 08:25:00,4777.58,4786.62,4777.57,4786.03,1328
2026-04-14 08:30:00,4786.04,4789.32,4785.2,4788.64,1273
2026-04-14 08:35:00,4788.64,4790.0,4785.99,4787.99,1238
2026-04-14 08:40:00,4787.95,4787.95,4782.67,4784.84,1047
2026-04-14 08:45:00,4784.83,4785.9,4783.63,4784.67,1215
2026-04-14 08:50:00,4784.67,4785.35,4781.88,4784.52,1095
2026-04-14 08:55:00,4784.52,4786.84,4781.55,4786.84,876
2026-04-14 09:00:00,4786.88,4788.09,4784.58,4785.76,1258
2026-04-14 09:05:00,4785.75,4786.04,4780.4,4785.56,1169
2026-04-14 09:10:00,4785.58,4786.13,4783.84,4785.77,1105
2026-04-14 09:15:00,4785.77,4787.31,4784.68,4785.23,947
2026-04-14 09:20:00,4785.23,4789.27,4783.45,4786.96,1058
2026-04-14 09:25:00,4786.96,4786.96,4778.73,4778.73,1035
2026-04-14 09:30:00,4778.74,4779.22,4771.83,4774.5,1634
2026-04-14 09:35:00,4774.3,4779.68,4773.86,4779.08,1362
2026-04-14 09:40:00,4779.07,4779.5,4775.96,4778.41,943
2026-04-14 09:45:00,4778.37,4778.94,4773.02,4775.98,961
2026-04-14 09:50:00,4775.99,4778.62,4775.97,4777.35,914
2026-04-14 09:55:00,4777.36,4782.42,4777.34,4778.23,1243
2026-04-14 10:00:00,4778.24,4782.22,4778.24,4779.91,1210
2026-04-14 10:05:00,4779.91,4784.86,4779.91,4784.53,1028
2026-04-14 10:10:00,4784.59,4784.84,4780.36,4782.32,1003
2026-04-14 10:15:00,4782.32,4787.17,4781.59,4787.15,1016
2026-04-14 10:20:00,4787.15,4788.11,4783.19,4784.15,862
2026-04-14 10:25:00,4784.15,4785.21,4780.46,4783.94,838
2026-04-14 10:30:00,4783.94,4784.57,4782.14,4784.32,1022
2026-04-14 10:35:00,4784.32,4784.37,4752.69,4763.18,1672
2026-04-14 10:40:00,4763.16,4767.91,4756.92,4767.47,1803
2026-04-14 10:45:00,4767.48,4769.99,4767.07,4769.75,1305
2026-04-14 10:50:00,4769.76,4772.37,4769.05,4770.58,1088
2026-04-14 10:55:00,4770.62,4772.34,4768.42,4768.42,1090
2026-04-14 11:00:00,4768.44,4771.65,4766.92,4771.49,1352
2026-04-14 11:05:00,4771.11,4777.05,4770.42,4776.13,1270
2026-04-14 11:10:00,4776.14,4777.01,4775.45,4776.64,992
2026-04-14 11:15:00,4776.65,4778.04,4775.29,4777.11,997
2026-04-14 11:20:00,4777.1,4779.34,4776.72,4778.56,941
2026-04-14 11:25:00,4778.52,4783.0,4778.0,4778.2,1271
2026-04-14 11:30:00,4778.21,4778.51,4773.27,4773.88,1188
2026-04-14 11:35:00,4773.87,4778.0,4773.44,4777.79,980
2026-04-14 11:40:00,4777.81,4779.88,4776.8,4778.21,1046
2026-04-14 11:45:00,4778.2,4779.04,4775.27,4775.46,846
2026-04-14 11:50:00,4775.46,4775.8,4771.24,4773.51,1298
2026-04-14 11:55:00,4773.52,4782.89,4770.62,4775.0,1663
2026-04-14 12:00:00,4774.97,4777.35,4773.88,4774.7,1846
2026-04-14 12:05:00,4774.7,4777.63,4774.33,4774.9,1357
2026-04-14 12:10:00,4774.98,4775.2,4769.03,4769.91,1438
2026-04-14 12:15:00,4769.91,4772.75,4766.08,4770.82,1638
2026-04-14 12:20:00,4770.82,4770.87,4762.75,4766.22,1769
2026-04-14 12:25:00,4766.23,4770.58,4765.35,4769.22,1588
2026-04-14 12:30:00,4768.99,4776.28,4768.52,4775.53,2051
2026-04-14 12:35:00,4775.46,4776.29,4769.41,4773.44,1666
2026-04-14 12:40:00,4773.44,4776.3,4768.65,4768.89,1578
2026-04-14 12:45:00,4769.01,4773.71,4766.15,4772.72,1480
2026-04-14 12:50:00,4772.72,4773.3,4762.33,4764.56,1871
2026-04-14 12:55:00,4764.56,4771.67,4764.14,4771.41,1612
2026-04-14 13:00:00,4771.39,4778.15,4771.19,4777.65,2078
2026-04-14 13:05:00,4777.67,4778.04,4773.8,4776.89,1700
2026-04-14 13:10:00,4776.9,4782.07,4776.9,4782.01,1549
2026-04-14 13:15:00,4781.98,4787.74,4781.16,4787.52,1912
2026-04-14 13:20:00,4787.52,4792.45,4786.58,4791.63,1982
2026-04-14 13:25:00,4791.63,4791.64,4782.05,4782.96,1903
2026-04-14 13:30:00,4782.97,4794.12,4780.29,4794.12,2525
2026-04-14 13:35:00,4794.11,4803.19,4788.84,4789.39,2519
2026-04-14 13:40:00,4789.39,4793.32,4786.77,4793.22,2371
2026-04-14 13:45:00,4792.88,4794.84,4790.56,4794.25,2283
2026-04-14 13:50:00,4794.25,4795.88,4789.13,4793.01,2110
2026-04-14 13:55:00,4793.05,4796.4,4790.4,4794.58,2104
2026-04-14 14:00:00,4794.84,4803.62,4794.84,4795.47,2502
2026-04-14 14:05:00,4795.47,4802.46,4793.05,4802.07,2198
2026-04-14 14:10:00,4802.15,4802.64,4794.13,4794.91,2202
2026-04-14 14:15:00,4794.9,4806.18,4794.9,4804.69,2278
2026-04-14 14:20:00,4804.67,4805.11,4798.87,4801.04,2104
2026-04-14 14:25:00,4801.06,4810.62,4799.91,4809.37,2007
2026-04-14 14:30:00,4809.43,4816.14,4806.64,4813.52,2143
2026-04-14 14:35:00,4813.64,4817.95,4801.8,4804.22,2014
2026-04-14 14:40:00,4804.23,4804.55,4798.58,4798.67,2164
2026-04-14 14:45:00,4798.69,4801.09,4795.46,4799.69,1998
2026-04-14 14:50:00,4799.69,4801.83,4796.6,4801.75,1803
2026-04-14 14:55:00,4801.8,4806.65,4801.44,4803.91,1768
2026-04-14 15:00:00,4803.96,4804.01,4795.99,4796.32,2028
2026-04-14 15:05:00,4796.26,4798.28,4791.94,4792.86,2151
2026-04-14 15:10:00,4792.85,4797.84,4791.26,4794.69,1824
2026-04-14 15:15:00,4794.69,4800.86,4793.18,4800.66,1641
2026-04-14 15:20:00,4800.67,4805.82,4799.47,4803.56,1960
2026-04-14 15:25:00,4803.58,4804.99,4800.84,4802.5,1773
2026-04-14 15:30:00,4802.54,4810.39,4802.54,4807.27,1925
2026-04-14 15:35:00,4807.45,4813.69,4807.45,4812.02,1668
2026-04-14 15:40:00,4811.97,4812.04,4807.3,4809.16,1585
2026-04-14 15:45:00,4809.31,4811.51,4807.48,4808.72,1536
2026-04-14 15:50:00,4808.72,4816.22,4808.18,4810.36,1788
2026-04-14 15:55:00,4810.38,4811.3,4806.7,4808.18,1535
2026-04-14 16:00:00,4808.24,4812.95,4805.09,4811.73,1594
2026-04-14 16:05:00,4811.74,4814.09,4808.96,4810.98,1464
2026-04-14 16:10:00,4810.97,4811.14,4807.39,4809.56,1238
2026-04-14 16:15:00,4809.56,4816.73,4807.26,4816.05,1530
2026-04-14 16:20:00,4816.05,4817.51,4810.22,4816.67,1775
2026-04-14 16:25:00,4816.67,4819.38,4815.34,4816.47,1599
2026-04-14 16:30:00,4816.47,4820.27,4814.99,4815.78,1650
2026-04-14 16:35:00,4815.78,4817.05,4813.58,4816.25,1316
2026-04-14 16:40:00,4816.27,4817.84,4814.33,4815.31,990
2026-04-14 16:45:00,4815.29,4815.45,4811.09,4814.36,1398
2026-04-14 16:50:00,4814.62,4818.42,4812.8,4813.75,1603
2026-04-14 16:55:00,4813.76,4813.95,4809.23,4810.21,1426
2026-04-14 17:00:00,4810.21,4817.38,4809.55,4815.25,1526
2026-04-14 17:05:00,4815.25,4832.98,4815.14,4829.38,2093
2026-04-14 17:10:00,4829.4,4833.53,4827.11,4827.14,1520
2026-04-14 17:15:00,4827.14,4828.19,4825.26,4827.56,1287
2026-04-14 17:20:00,4827.56,4831.24,4826.38,4830.93,1655
2026-04-14 17:25:00,4830.97,4831.94,4824.87,4825.67,1630
2026-04-14 17:30:00,4825.68,4834.08,4825.24,4831.85,1575
2026-04-14 17:35:00,4831.87,4839.86,4830.64,4838.01,1455
2026-04-14 17:40:00,4837.95,4841.37,4836.76,4837.14,1591
2026-04-14 17:45:00,4837.17,4839.25,4836.23,4838.09,1270
2026-04-14 17:50:00,4838.09,4839.81,4836.16,4836.63,1267
2026-04-14 17:55:00,4836.63,4837.46,4834.47,4835.15,1275
2026-04-14 18:00:00,4835.14,4837.34,4834.56,4837.17,1252
2026-04-14 18:05:00,4837.16,4842.96,4836.2,4842.74,1313
2026-04-14 18:10:00,4842.75,4843.37,4835.99,4838.91,1357
2026-04-14 18:15:00,4838.91,4840.04,4835.21,4835.76,1370
2026-04-14 18:20:00,4835.76,4837.21,4833.29,4835.37,1816
2026-04-14 18:25:00,4835.38,4839.76,4834.51,4837.88,1653
2026-04-14 18:30:00,4837.76,4838.7,4836.34,4836.61,1400
2026-04-14 18:35:00,4836.61,4839.21,4836.61,4837.73,1212
2026-04-14 18:40:00,4837.73,4838.48,4834.15,4834.53,1095
2026-04-14 18:45:00,4834.53,4835.58,4833.04,4833.59,1075
2026-04-14 18:50:00,4833.59,4834.24,4830.99,4833.98,1196
2026-04-14 18:55:00,4834.02,4836.5,4834.02,4835.72,827
2026-04-14 19:00:00,4835.76,4841.57,4835.76,4841.21,1132
2026-04-14 19:05:00,4841.21,4841.56,4839.61,4841.56,891
2026-04-14 19:10:00,4841.56,4842.55,4840.71,4841.06,984
2026-04-14 19:15:00,4841.03,4842.3,4838.72,4839.38,1118
2026-04-14 19:20:00,4839.56,4841.95,4839.47,4839.89,996
2026-04-14 19:25:00,4839.87,4841.16,4838.63,4840.73,927
2026-04-14 19:30:00,4840.73,4843.61,4839.42,4839.88,1174
2026-04-14 19:35:00,4839.75,4842.44,4838.65,4842.05,1270
2026-04-14 19:40:00,4842.05,4842.69,4840.16,4841.02,1046
2026-04-14 19:45:00,4841.04,4843.16,4840.13,4843.11,1148
